t,dt,x,y,delta,speed,location,dialog_open,bag_open,target,panel_size,event
154.42,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.47,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.52,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.57,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.62,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.67,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.72,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.78,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.83,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.88,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.93,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.98,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
155.03,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
155.08,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
155.13,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.18,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.23,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.28,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.33,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.38,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.43,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.48,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.53,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.59,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.64,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.69,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.74,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.79,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.84,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.89,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.94,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
155.99,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.04,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.09,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.14,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.19,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.24,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.29,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.34,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.39,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.44,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.50,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.55,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.60,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.65,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.70,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.75,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.80,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.85,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.90,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
156.95,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.00,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.05,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.10,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.15,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.20,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.25,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.30,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.35,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.41,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.46,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.51,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
157.56,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.61,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.66,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.71,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.76,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.81,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.86,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.91,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
157.96,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.01,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.06,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.11,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
158.16,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.21,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.26,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.31,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.37,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.42,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.47,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.52,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.57,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.62,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.67,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.72,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.77,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.82,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.87,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.92,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
158.97,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.02,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.07,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.12,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.17,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.23,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.28,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.33,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.38,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.43,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.48,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.53,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.58,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.63,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.68,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.73,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.78,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.83,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.88,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.94,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
159.99,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.04,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.09,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.14,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.19,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.24,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.29,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.34,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.39,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.44,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.49,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.54,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.59,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.64,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.69,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.74,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.79,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.84,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.90,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
160.95,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.00,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.05,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.10,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.15,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.20,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.25,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.30,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.35,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.40,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.45,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.50,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.55,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.60,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.65,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.70,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.75,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.80,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.86,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.91,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
161.96,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.01,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.06,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.11,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.16,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.21,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.26,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.31,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.36,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.41,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.46,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.51,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.56,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.61,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
162.66,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.71,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.76,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.82,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.87,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.92,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
162.97,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.02,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.07,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.12,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.17,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.22,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.27,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.32,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.37,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.42,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.47,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.52,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.57,0.051,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.62,0.050,218,45,0.0,0.0,Secret Altar,1,0,,0,
163.67,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
163.72,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
163.77,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
163.83,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
163.88,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
163.93,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
163.98,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
164.03,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
164.08,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
164.13,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
164.18,0.051,187,-406,452.1,8928.4,Secret Altar,0,0,,0,SALTO 452 unidades a 8928 u/s
164.23,0.051,187,-406,0.0,0.0,Secret Altar,0,0,,0,
164.28,0.051,187,-406,0.0,0.0,Secret Altar,0,0,,0,
164.33,0.050,187,-406,0.0,0.0,Secret Altar,0,0,,0,
164.38,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.43,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.48,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.53,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.58,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.63,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.68,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.73,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.79,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.84,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.89,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.94,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
164.99,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.04,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.09,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.14,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.19,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.24,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.29,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.34,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.39,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.44,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.49,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.54,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.60,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.65,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.70,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.75,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.80,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.85,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.90,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
165.95,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.00,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.05,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.10,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.15,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.20,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.25,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.30,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.35,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.40,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.45,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.50,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.56,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.61,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.66,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.71,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.76,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.81,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.86,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.91,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
166.96,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.01,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.06,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.11,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.16,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.21,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.26,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.31,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.36,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.41,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.46,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.51,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.57,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.62,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.67,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.72,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.77,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.82,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.87,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.92,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
167.97,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.02,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.07,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.12,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.17,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.22,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.27,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.32,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.38,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.43,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.48,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.53,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.58,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.63,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.68,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.73,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.78,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.83,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.88,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.93,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
168.98,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.03,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.08,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.13,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.18,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.24,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.29,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.34,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.39,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.44,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.49,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.54,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.59,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.64,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.69,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.74,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.79,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.84,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.89,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.94,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
169.99,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.04,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.09,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.14,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.19,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.25,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.30,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.35,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.40,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.45,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.50,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.55,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.60,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.65,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.70,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.75,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.80,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.85,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.90,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
170.95,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.00,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.05,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.10,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.15,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.21,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.26,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.31,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.36,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.41,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.46,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.51,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.56,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.61,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.66,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.71,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.76,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.81,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.86,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.91,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
171.96,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.01,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.06,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.12,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.17,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.22,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.27,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.32,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.37,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.42,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.47,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.52,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.57,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.62,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.67,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.72,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.77,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.82,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.87,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.92,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
172.98,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.03,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.08,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.13,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.18,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.23,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.28,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.33,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.38,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.43,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.48,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.53,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.58,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.63,0.051,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
173.68,0.050,187,-406,0.0,0.0,Secret Cemetery,0,0,,0,
